split,held_group,profile_id,waveform_id,simulation_seed,fixed_package_3_candidates,fixed_package_3_cost,fixed_package_3_regret,fixed_package_3_evm_pct,fixed_package_3_aclr_db,knn_seed,knn_seed_candidates,knn_seed_cost,knn_seed_regret,knn_seed_evm_pct,knn_seed_aclr_db,unconditional_local_candidates,unconditional_local_final_cost,unconditional_local_regret,unconditional_local_evm_pct,unconditional_local_aclr_db,best_seed,best_final_cost,predicted_regret,predicted_uncertainty,nearest_feature_distance_ppm,safe_neighbor_count,safety_neighbor_count,regret_budget,action,gated_candidates,gated_final_cost,gated_regret,gated_evm_pct,gated_aclr_db,direct_actual_regret,direct_validation_ok
profile,baseline,baseline,qam16_bw40_bo070,53,1,37207.2429343367,714.5819841626944,6.28179052285301,-144.10135860851,5,1,36976.7630673847,484.10211721069936,6.27139270532972,-144.111184328866,14,36492.660950174,0.0,6.25794173972314,-144.075762169471,5,36492.660950174,470,7,37231,0,5,100,local_search,14,36492.660950174,0.0,6.25794173972314,-144.075762169471,484.10211721069936,1
profile,baseline,baseline,qam16_bw40_bo070,67,1,38172.6053028506,760.183501925203,6.40670015578603,-147.639033676863,5,1,37901.346600067,488.92479914160504,6.3957703191465,-147.642527366803,14,37412.4218009254,0.0,6.37135239029213,-147.630258912893,5,37412.4218009254,474,8,46315,0,5,100,local_search,14,37412.4218009254,0.0,6.37135239029213,-147.630258912893,488.92479914160504,1
profile,baseline,baseline,qam64_bw20_bo058,41,1,32916.3339122534,205.67122389430006,7.42679715214792,-135.25854931667,2,1,32904.1461594549,193.4834710957948,7.42704005980802,-135.261143454425,14,32710.7590850872,0.09639672809862532,7.41240641611406,-135.130300931988,4,32710.6626883591,208,3,142797,0,5,100,local_search,14,32710.7590850872,0.09639672809862532,7.41240641611406,-135.130300931988,193.4834710957948,1
profile,baseline,baseline,qam64_bw20_bo058,53,1,33276.1154585573,60.96308019020216,8.04972994239318,-138.171257384135,2,1,33261.3155238019,46.16314543480257,8.04953094591746,-138.175065189369,14,33215.8885512316,0.7361728644973482,8.03858614038192,-138.323068454085,0,33215.1523783671,37,11,25359,0,5,100,local_search,14,33215.8885512316,0.7361728644973482,8.03858614038192,-138.323068454085,46.16314543480257,1
profile,baseline,baseline,qam64_bw20_bo058,67,1,33925.0037782231,-62.63442783609935,7.89616448325159,-142.811336293165,2,1,33892.6532746902,-94.98493136899924,7.89509870646304,-142.815825057891,14,33987.6382060592,0.0,7.90310770906058,-142.585539797252,2,33987.6382060592,0,0,154845,5,5,100,direct,1,33892.6532746902,-94.98493136899924,7.89509870646304,-142.815825057891,-94.98493136899924,1
profile,baseline,baseline,qam64_bw20_bo070,41,1,38924.6260869118,897.9453026316987,7.65189181529414,-135.393133079613,5,1,38690.8808653495,664.2000810694008,7.64302718833596,-135.391167145211,14,38026.6807842801,0.0,7.60968887165152,-135.2505609709,5,38026.6807842801,604,6,48199,0,5,100,local_search,14,38026.6807842801,0.0,7.60968887165152,-135.2505609709,664.2000810694008,1
profile,baseline,baseline,qam64_bw20_bo070,53,1,33996.023530802,183.14200661209907,8.06536191337594,-138.202405520889,5,1,33909.2358279268,96.35430373690178,8.06322362937801,-138.200872601449,14,33812.8815241899,0.0,8.05113522981405,-138.341248891374,5,33812.8815241899,51,20,18654,0,5,100,local_search,14,33812.8815241899,0.0,8.05113522981405,-138.341248891374,96.35430373690178,1
profile,baseline,baseline,qam64_bw20_bo070,67,1,40048.6804144404,624.757772946803,8.0810975451061,-143.033950648891,5,1,39787.0947974246,363.17215593100264,8.07211068842873,-143.026769522219,14,39423.9226414936,0.0,8.06206103796039,-142.791369268556,5,39423.9226414936,317,56,2820276,0,5,100,local_search,14,39423.9226414936,0.0,8.06206103796039,-142.791369268556,363.17215593100264,1
profile,baseline,baseline,qam64_bw40_bo058,41,1,31633.4779970398,-1.7130163840993191,5.09261393764723,-150.294585776713,2,1,31634.3485158258,-0.842497598099726,5.09278379845196,-150.293081056915,14,31639.5629117716,4.3718983477010624,5.08982511341472,-150.283919341699,3,31635.1910134239,2,1,20671,5,5,100,direct,1,31634.3485158258,-0.842497598099726,5.09278379845196,-150.293081056915,-0.842497598099726,1
profile,baseline,baseline,qam64_bw40_bo058,53,1,32205.7776346789,116.3957537671995,5.78574678839397,-148.157882034571,2,1,32188.0750376048,98.69315669310163,5.78525740602855,-148.157403202767,14,32089.3818809117,0.0,5.78147992986161,-148.092942096524,2,32089.3818809117,90,29,27686,1,5,100,local_search,14,32089.3818809117,0.0,5.78147992986161,-148.092942096524,98.69315669310163,1
profile,baseline,baseline,qam64_bw40_bo058,67,1,30780.4467070693,-57.91189006189961,5.64682326170484,-151.464447590421,2,1,30775.1012794787,-63.257317652500205,5.64646316037796,-151.467877799449,14,30838.3585971312,0.0,5.63713223370153,-151.498381562802,2,30838.3585971312,0,0,11062,5,5,100,direct,1,30775.1012794787,-63.257317652500205,5.64646316037796,-151.467877799449,-63.257317652500205,1
profile,baseline,baseline,qam64_bw40_bo070,41,1,38436.4421595295,431.1943238433014,5.41232619268048,-150.229242875502,5,1,38251.4068408638,246.1590051776002,5.40288871661004,-150.230467487296,14,38005.7108213192,0.4629856329993345,5.38572627158451,-150.220252589675,1,38005.2478356862,87,2,54193,1,5,100,local_search,14,38005.7108213192,0.4629856329993345,5.38572627158451,-150.220252589675,246.1590051776002,1
profile,baseline,baseline,qam64_bw40_bo070,53,1,33984.8406290392,352.47904496909905,5.85211178558196,-148.119722472655,5,1,33831.5453969846,199.18381291449623,5.84563359728879,-148.120559027132,14,33632.3615840701,0.0,5.8333116077774,-148.057985288895,5,33632.3615840701,165,35,39944,1,5,100,local_search,14,33632.3615840701,0.0,5.8333116077774,-148.057985288895,199.18381291449623,1
profile,baseline,baseline,qam64_bw40_bo070,67,1,31874.8293912379,234.79390106040228,5.678554133048,-151.538698342573,5,1,31773.8381989511,133.8027087736009,5.6746634792389,-151.535253648877,14,31640.0354901775,0.0,5.65737265960379,-151.559865568527,5,31640.0354901775,111,17,26565,1,5,100,local_search,14,31640.0354901775,0.0,5.65737265960379,-151.559865568527,133.8027087736009,1
profile,combined_stress,combined_stress,qam16_bw20_bo058,41,1,79619.2020289,1472.3808557082084,9.52286986547662,-135.219387529029,2,1,79497.9248403789,1351.103667187097,9.51602843924334,-135.215462499856,14,78146.8211731918,0.0,9.34864134539889,-134.615611802039,2,78146.8211731918,548,3,2129928,0,5,100,local_search,14,78146.8211731918,0.0,9.34864134539889,-134.615611802039,1351.103667187097,1
profile,combined_stress,combined_stress,qam16_bw20_bo058,53,1,81155.3631409689,1670.404743279796,10.4243965723292,-141.655562227056,2,1,81019.4012640774,1534.442866388301,10.4169789287895,-141.656600053789,14,79484.9583976891,0.0,10.2054760961773,-143.336687057505,2,79484.9583976891,660,10,816723,0,5,100,local_search,14,79484.9583976891,0.0,10.2054760961773,-143.336687057505,1534.442866388301,1
profile,combined_stress,combined_stress,qam16_bw20_bo058,67,1,78495.4433786621,-291.90287099190755,10.4256882801666,-133.148258698487,2,1,78368.7667870411,-418.57946261290635,10.4187154082869,-133.151892865254,14,78787.346249654,0.0,10.4488538024214,-132.923072537298,2,78787.346249654,0,0,495677,0,5,100,local_search,14,78787.346249654,0.0,10.4488538024214,-132.923072537298,-418.57946261290635,1
profile,combined_stress,combined_stress,qam16_bw20_bo070,41,1,78922.5104854694,1413.5840498913894,9.46129862891473,-135.067760872035,5,1,78888.381654212,1379.4552186340006,9.45966552867446,-135.070952480991,14,77508.926435578,0.0,9.2906240167412,-134.470933777573,5,77508.926435578,444,11,2147071,0,5,100,local_search,14,77508.926435578,0.0,9.2906240167412,-134.470933777573,1379.4552186340006,1
profile,combined_stress,combined_stress,qam16_bw20_bo070,53,1,79858.3600045702,837.579155350104,10.3373937402945,-141.66186909723,5,1,79837.9492437879,817.1683945677942,10.3363533488541,-141.661299876441,14,79024.9997892183,4.218939998201677,10.1683876189284,-143.431023103859,1,79020.7808492201,265,2,523361,0,5,100,local_search,14,79024.9997892183,4.218939998201677,10.1683876189284,-143.431023103859,817.1683945677942,1
profile,combined_stress,combined_stress,qam16_bw20_bo070,67,1,78279.0218743806,-220.25963367980148,10.4102588048673,-133.151867334585,5,1,78347.1348518919,-152.14665616850834,10.4143314223129,-133.1493083103,14,78691.0910363111,191.80952825069835,10.4309737593234,-132.919109500991,2,78499.2815080604,0,0,472079,0,5,100,local_search,14,78691.0910363111,191.80952825069835,10.4309737593234,-132.919109500991,-152.14665616850834,1
profile,combined_stress,combined_stress,qam16_bw40_bo058,41,1,78218.1417546263,39.84721510930103,8.07730358911617,-144.654664318884,2,1,78103.1867853861,-75.10775413089141,8.06789756869535,-144.645794457009,14,78178.294539517,0.0,8.02288491526189,-144.773539671965,2,78178.294539517,682,4,7529485,0,5,100,local_search,14,78178.294539517,0.0,8.02288491526189,-144.773539671965,-75.10775413089141,1
profile,combined_stress,combined_stress,qam16_bw40_bo058,53,1,78337.6491647566,-2.028711661696434,8.67405118717315,-144.902207861526,2,1,78216.8978479422,-122.78002847610333,8.66646060821583,-144.885318887077,14,78339.6778764183,0.0,8.65280210591787,-144.559227751405,2,78339.6778764183,203,4,828863,0,5,100,local_search,14,78339.6778764183,0.0,8.65280210591787,-144.559227751405,-122.78002847610333,1
profile,combined_stress,combined_stress,qam16_bw40_bo058,67,1,77290.362340565,99.34266618019319,8.76758807360068,-147.932690953392,2,1,77151.4841771609,-39.535497223900165,8.75888140095804,-147.925828616918,14,77191.0196743848,0.0,8.74935444505888,-147.826161796854,2,77191.0196743848,181,5,642192,0,5,100,local_search,14,77191.0196743848,0.0,8.74935444505888,-147.826161796854,-39.535497223900165,1
profile,combined_stress,combined_stress,qam16_bw40_bo070,41,1,77338.4656865928,-46.30763725000725,7.97286779825637,-144.3562688655,5,1,77313.6910393924,-71.08228445040004,7.97181360355475,-144.36248403288,14,77387.9996198042,3.2262959614017745,7.93614340347088,-144.491076442297,1,77384.7733238428,622,3,4901933,0,5,100,local_search,14,77387.9996198042,3.2262959614017745,7.93614340347088,-144.491076442297,-71.08228445040004,1
profile,combined_stress,combined_stress,qam16_bw40_bo070,53,1,77243.6472898524,-28.29467365120945,8.59997535534083,-144.693220151112,5,1,77234.3044361099,-37.63752739370102,8.59914073650297,-144.703829565977,14,77279.4531205144,7.5111570107983425,8.59574815494096,-144.389023533103,4,77271.9419635036,5,10,869516,5,5,100,direct,1,77234.3044361099,-37.63752739370102,8.59914073650297,-144.703829565977,-37.63752739370102,0
profile,combined_stress,combined_stress,qam16_bw40_bo070,67,1,76195.4732227263,-112.6361661520059,8.67755024472838,-147.836695948361,5,1,76181.8610715156,-126.24831736271153,8.67692019154687,-147.840069868791,14,76313.3658760231,5.256487144797575,8.67555288880354,-147.745249566243,1,76308.1093888783,0,0,550186,5,5,100,direct,1,76181.8610715156,-126.24831736271153,8.67692019154687,-147.840069868791,-126.24831736271153,0
profile,combined_stress,combined_stress,qam64_bw20_bo058,41,1,77655.3546795514,516.1501270878944,9.70961220234478,-136.101159273693,2,1,77551.1036054859,411.8990530223964,9.70460575565612,-136.104217039443,14,77139.2045524635,0.0,9.59562636034042,-135.2975416922,2,77139.2045524635,359,3,3770381,0,5,100,local_search,14,77139.2045524635,0.0,9.59562636034042,-135.2975416922,411.8990530223964,1
profile,combined_stress,combined_stress,qam64_bw20_bo058,53,1,76778.6172689594,-75.14837269121199,10.1545494369361,-137.913665715109,2,1,76688.1205865118,-165.64505513881159,10.1501076068093,-137.917927742521,14,76853.7656416506,0.0,10.0565476294178,-138.756736564875,2,76853.7656416506,305,7,366810,0,5,100,local_search,14,76853.7656416506,0.0,10.0565476294178,-138.756736564875,-165.64505513881159,1
profile,combined_stress,combined_stress,qam64_bw20_bo058,67,1,79466.7264688829,11.637126228408306,10.0988855443367,-144.319049750914,2,1,79315.5958540697,-139.4934885847906,10.0904320008099,-144.328012467375,14,79455.0893426545,0.0,10.1152765976952,-142.956707620217,2,79455.0893426545,305,6,714761,0,5,100,local_search,14,79455.0893426545,0.0,10.1152765976952,-142.956707620217,-139.4934885847906,1
profile,combined_stress,combined_stress,qam64_bw20_bo070,41,1,76877.6726633803,422.52259866210807,9.68423799475329,-136.228795527312,5,1,76853.0432971984,397.8932324802008,9.68236260733425,-136.226907931214,14,76455.1500647182,0.0,9.57897192078166,-135.406915290267,5,76455.1500647182,338,43,3920475,0,5,100,local_search,14,76455.1500647182,0.0,9.57897192078166,-135.406915290267,397.8932324802008,1
profile,combined_stress,combined_stress,qam64_bw20_bo070,53,1,76534.1751934479,-103.02891129840282,10.13635000752,-137.920459110923,5,1,76590.0103354196,-47.193769326695474,10.1395080309157,-137.918706157445,14,76761.9817565084,124.77765176209505,10.0463048372432,-138.755383602286,2,76637.2041047463,242,11,407920,0,5,100,local_search,14,76761.9817565084,124.77765176209505,10.0463048372432,-138.755383602286,-47.193769326695474,1
profile,combined_stress,combined_stress,qam64_bw20_bo070,67,1,78135.9793552465,-172.15962175860477,10.0117971383379,-144.568046779196,5,1,78127.4136784116,-180.7252985935047,10.0114235353035,-144.560889361268,14,78319.354560408,11.2155834028963,10.0309393411641,-143.168809044204,1,78308.1389770051,238,9,1031474,0,5,100,local_search,14,78319.354560408,11.2155834028963,10.0309393411641,-143.168809044204,-180.7252985935047,1
profile,combined_stress,combined_stress,qam64_bw40_bo058,41,1,77482.7682621234,278.9058770249976,8.08677832530118,-150.594169122289,2,1,77394.0712095138,190.20882441540016,8.08085239538137,-150.591661343079,14,77203.8623850984,0.0,8.06004473506564,-150.596730065225,2,77203.8623850984,31,1,1673653,1,5,100,local_search,14,77203.8623850984,0.0,8.06004473506564,-150.596730065225,190.20882441540016,1
profile,combined_stress,combined_stress,qam64_bw40_bo058,53,1,77939.903881673,199.82419325130468,8.48571670621182,-148.383455625074,2,1,77821.8015795449,81.72189112320484,8.4780116874347,-148.382749397685,14,77740.0796884217,0.0,8.43750688955011,-148.004168697561,2,77740.0796884217,92,4,1526568,1,5,100,local_search,14,77740.0796884217,0.0,8.43750688955011,-148.004168697561,81.72189112320484,1
profile,combined_stress,combined_stress,qam64_bw40_bo058,67,1,75289.8378981895,-262.7720967651112,8.31418570348076,-150.899551205661,2,1,75208.0757949293,-344.5342000253004,8.30852373915507,-150.90351202438,14,75552.6099949546,0.0,8.26281754431144,-151.114992683749,2,75552.6099949546,79,4,609385,1,5,100,local_search,14,75552.6099949546,0.0,8.26281754431144,-151.114992683749,-344.5342000253004,1
profile,combined_stress,combined_stress,qam64_bw40_bo070,41,1,77100.1797885782,77.96163690929825,8.05761246380969,-150.496234281562,5,1,77067.1185271535,44.90037548460532,8.05528227731136,-150.497999432073,14,77025.129527313,2.9113756440929137,8.03527815312648,-150.51274544697,1,77022.2181516689,68,2,1652061,2,5,100,local_search,14,77025.129527313,2.9113756440929137,8.03527815312648,-150.51274544697,44.90037548460532,1
profile,combined_stress,combined_stress,qam64_bw40_bo070,53,1,77397.056427463,46.999758305508294,8.43603341869508,-148.33989247775,5,1,77446.8834131681,96.82674401061377,8.43928223764399,-148.340917689808,14,77476.9106010244,126.85393186690635,8.3957527244117,-147.965370937581,2,77350.0566691575,0,0,1618739,5,5,100,direct,1,77446.8834131681,96.82674401061377,8.43928223764399,-148.340917689808,96.82674401061377,0
profile,combined_stress,combined_stress,qam64_bw40_bo070,67,1,75109.4880325785,-221.75640713029134,8.2968108577717,-150.948051514306,5,1,75151.6377764906,-179.60666321819008,8.29991142286514,-150.944368749131,14,75447.2910503476,116.04661063880485,8.25060681739047,-151.155665371771,2,75331.2444397088,74,8,593753,1,5,100,local_search,14,75447.2910503476,116.04661063880485,8.25060681739047,-151.155665371771,-179.60666321819008,1
profile,gain_high,gain_high,qam16_bw20_bo058,41,1,33921.327245212,363.6013696713999,6.96861926051792,-134.608109949273,2,1,33976.9707026635,419.24482712290046,6.97024375514425,-134.604301370498,14,33642.9776154163,85.25173987569724,6.95237042489213,-134.499569120535,5,33557.7258755406,328,10,980977,0,5,100,local_search,14,33642.9776154163,85.25173987569724,6.95237042489213,-134.499569120535,419.24482712290046,1
profile,gain_high,gain_high,qam16_bw20_bo058,53,1,34981.1050927924,301.9178898559985,8.10125813214339,-142.768036806554,2,1,35028.9530914952,349.76588855879527,8.10260404764641,-142.768644507702,14,34759.209003534,80.02180059759849,8.08711510207432,-143.14794272595,5,34679.1872029364,313,3,986140,0,5,100,local_search,14,34759.209003534,80.02180059759849,8.08711510207432,-143.14794272595,349.76588855879527,1
profile,gain_high,gain_high,qam16_bw20_bo058,67,1,33911.2059683379,-19.348421553899243,8.34085743477889,-132.99874042626,2,1,33963.1021493721,32.547759480301465,8.34169075638373,-133.001614044938,14,33987.0710694469,56.51667955510493,8.33990564507176,-132.962866505094,5,33930.5543898918,0,0,922461,0,5,100,local_search,14,33987.0710694469,56.51667955510493,8.33990564507176,-132.962866505094,32.547759480301465,1
profile,gain_high,gain_high,qam16_bw20_bo070,41,1,44619.8348396048,865.7528243776032,7.34242735920941,-134.414859231609,5,1,44379.681396729,625.599381501801,7.33287888403066,-134.418166661714,14,43754.0820152272,0.0,7.3000354062348,-134.320175937983,5,43754.0820152272,584,113,983453,0,5,100,local_search,14,43754.0820152272,0.0,7.3000354062348,-134.320175937983,625.599381501801,1
profile,gain_high,gain_high,qam16_bw20_bo070,53,1,45237.9049383641,413.61904185960157,8.43327348503084,-142.595410849428,5,1,45023.5378618784,199.25196537390002,8.42556331749145,-142.596509718999,14,44824.2858965045,0.0,8.4118136843431,-142.984076908649,5,44824.2858965045,210,1,991950,0,5,100,local_search,14,44824.2858965045,0.0,8.4118136843431,-142.984076908649,199.25196537390002,1
profile,gain_high,gain_high,qam16_bw20_bo070,67,1,37480.7941076259,424.4556872500034,8.41421259760062,-133.04802448082,5,1,37282.7203440742,226.38192369830358,8.4089676929859,-133.045756499755,14,37056.3384203759,0.0,8.39713710738756,-133.005449081403,5,37056.3384203759,99,9,912694,0,5,100,local_search,14,37056.3384203759,0.0,8.39713710738756,-133.005449081403,226.38192369830358,1
profile,gain_high,gain_high,qam16_bw40_bo058,41,1,30383.3703470665,-36.57430040120016,4.82597067840454,-144.315110551329,2,1,30417.6307340895,-2.3139133781987766,4.82627137567242,-144.307467625109,14,30456.7475554888,36.80290802110176,4.8201067962371,-144.331554443552,5,30419.9446474677,0,0,940044,5,5,100,direct,1,30417.6307340895,-2.3139133781987766,4.82627137567242,-144.307467625109,-2.3139133781987766,1
profile,gain_high,gain_high,qam16_bw40_bo058,53,1,32299.8295619202,28.706420671500382,6.06061060734915,-144.414372752383,2,1,32340.8991655617,69.77602431299965,6.06311061477253,-144.400256385962,14,32345.7895844565,74.6664432077996,6.06888525608646,-144.333440754633,5,32271.1231412487,17,21,973913,5,5,100,direct,1,32340.8991655617,69.77602431299965,6.06311061477253,-144.400256385962,69.77602431299965,1
profile,gain_high,gain_high,qam16_bw40_bo058,67,1,31839.3485312174,41.49227847090151,6.18558164835644,-147.77951059713,2,1,31893.4668631062,95.61061035970124,6.18712300901008,-147.773570726265,14,31852.9623311125,55.106078365999565,6.1809423346749,-147.757415613432,5,31797.8562527465,0,0,942717,5,5,100,direct,1,31893.4668631062,95.61061035970124,6.18712300901008,-147.773570726265,95.61061035970124,1
profile,gain_high,gain_high,qam16_bw40_bo070,41,1,39221.3148150886,733.082626385396,5.2132091726745,-143.963108606614,5,1,38997.5537821103,509.3215934070977,5.20162809022228,-143.969119519713,14,38490.3789182227,2.146729519496148,5.17159805351342,-143.996402504945,1,38488.2321887032,435,5,938435,0,5,100,local_search,14,38490.3789182227,2.146729519496148,5.17159805351342,-143.996402504945,509.3215934070977,1
profile,gain_high,gain_high,qam16_bw40_bo070,53,1,39641.9125398415,909.7624560312979,6.40090152045055,-144.001879700091,5,1,39379.4002987149,647.2502149046995,6.38862093207686,-144.01169799965,14,38732.1500838102,0.0,6.36825738381035,-143.979260787733,5,38732.1500838102,499,7,967999,0,5,100,local_search,14,38732.1500838102,0.0,6.36825738381035,-143.979260787733,647.2502149046995,1
profile,gain_high,gain_high,qam16_bw40_bo070,67,1,41188.449139197,901.4330415082004,6.53383781510563,-147.5769397295,5,1,40882.6293337891,595.6132361002965,6.52073150964678,-147.580408582494,14,40287.0160976888,0.0,6.49066369531412,-147.568443941358,5,40287.0160976888,466,55,937188,0,5,100,local_search,14,40287.0160976888,0.0,6.49066369531412,-147.568443941358,595.6132361002965,1
profile,gain_high,gain_high,qam64_bw20_bo058,41,1,33006.6997563394,182.92275313620485,7.43561087165744,-135.272232462862,2,1,33051.9892076951,228.2122044919015,7.43764329733066,-135.274781585595,14,32900.9976189667,77.22061576350097,7.42446827713635,-135.143693935304,5,32823.7770032032,197,3,952728,0,5,100,local_search,14,32900.9976189667,77.22061576350097,7.42446827713635,-135.143693935304,228.2122044919015,1
profile,gain_high,gain_high,qam64_bw20_bo058,53,1,33322.9577866909,40.73535507610359,8.05194827093462,-138.184188684558,2,1,33350.0878811094,67.86544949460222,8.05282767429006,-138.187931048015,14,33335.5648096056,53.34237799080438,8.04254770657585,-138.335705820954,5,33282.2224316148,7,10,964180,0,5,100,local_search,14,33335.5648096056,53.34237799080438,8.04254770657585,-138.335705820954,67.86544949460222,1
profile,gain_high,gain_high,qam64_bw20_bo058,67,1,33907.5616071304,-13.040600352098409,7.89688467065553,-142.84708638255,2,1,33946.5862622795,25.98405479700159,7.89798405097414,-142.850994593452,14,33965.5541318358,44.951924353299546,7.90331938889058,-142.619812393499,1,33920.6022074825,0,0,994508,5,5,100,direct,1,33946.5862622795,25.98405479700159,7.89798405097414,-142.850994593452,25.98405479700159,1
profile,gain_high,gain_high,qam64_bw20_bo070,41,1,41435.4196483116,982.2402881277012,7.75539507279731,-135.407750997285,5,1,41174.0157667495,720.8364065655987,7.74501615486986,-135.405782622626,14,40453.1793601839,0.0,7.70852632281062,-135.265034399812,5,40453.1793601839,654,32,937838,0,5,100,local_search,14,40453.1793601839,0.0,7.70852632281062,-135.265034399812,720.8364065655987,1
profile,gain_high,gain_high,qam64_bw20_bo070,53,1,35100.5634061188,273.2619697767004,8.09535921528366,-138.219859088199,5,1,34971.2775060276,143.976069685501,8.09199539211228,-138.218341166641,14,34827.3014363421,0.0,8.07834321477204,-138.36084912843,5,34827.3014363421,20,24,954017,0,5,100,local_search,14,34827.3014363421,0.0,8.07834321477204,-138.36084912843,143.976069685501,1
profile,gain_high,gain_high,qam64_bw20_bo070,67,1,42781.9196459586,741.2496445108991,8.18080205923966,-143.060953830768,5,1,42485.9203804504,445.2503790026967,8.16999755118883,-143.054188548351,14,42040.6700014477,0.0,8.15562205912247,-142.818985841613,5,42040.6700014477,275,120,1041707,1,5,100,local_search,14,42040.6700014477,0.0,8.15562205912247,-142.818985841613,445.2503790026967,1
profile,gain_high,gain_high,qam64_bw40_bo058,41,1,31810.4513580722,57.539082164999854,5.10093692609472,-150.286169554066,2,1,31861.3206715842,108.40839567699732,5.10333755553663,-150.284734207415,14,31818.2999531942,65.38767728699895,5.0982222422773,-150.27336327236,5,31752.9122759072,0,0,949620,5,5,100,direct,1,31861.3206715842,108.40839567699732,5.10333755553663,-150.284734207415,108.40839567699732,0
profile,gain_high,gain_high,qam64_bw40_bo058,53,1,32258.9505337441,106.13019160210024,5.79057692124866,-148.152367884522,2,1,32299.8252072435,147.00486510149858,5.79236743473931,-148.151958188675,14,32180.1360073457,27.31566520369961,5.78674592384279,-148.08833599867,5,32152.820342142,84,32,968269,2,5,100,local_search,14,32180.1360073457,27.31566520369961,5.78674592384279,-148.08833599867,147.00486510149858,1
profile,gain_high,gain_high,qam64_bw40_bo058,67,1,30900.8934036639,-2.338579923398356,5.65080989026571,-151.485080175825,2,1,30939.3831273419,36.151143754599616,5.65224051794296,-151.488367022379,14,30951.7940423038,48.56205871650309,5.64092579567044,-151.515840067637,5,30903.2319835873,0,0,937573,5,5,100,direct,1,30939.3831273419,36.151143754599616,5.65224051794296,-151.488367022379,36.151143754599616,1
profile,gain_high,gain_high,qam64_bw40_bo070,41,1,40796.8838066925,515.3176971807043,5.53567177331073,-150.220251505603,5,1,40593.6798179715,312.1137084596994,5.52490564278918,-150.221464592211,14,40281.5661095118,0.0,5.50390346924252,-150.211768060408,5,40281.5661095118,246,3,946322,0,5,100,local_search,14,40281.5661095118,0.0,5.50390346924252,-150.211768060408,312.1137084596994,1
profile,gain_high,gain_high,qam64_bw40_bo070,53,1,35738.8816511392,458.1183739190019,5.93082893245007,-148.113036146118,5,1,35536.468119111,255.70484189080162,5.92202327707798,-148.113824802587,14,35280.7632772202,0.0,5.9059967653752,-148.051459047315,5,35280.7632772202,190,42,958540,0,5,100,local_search,14,35280.7632772202,0.0,5.9059967653752,-148.051459047315,255.70484189080162,1
profile,gain_high,gain_high,qam64_bw40_bo070,67,1,33183.8185050752,367.3261415461966,5.73084595088411,-151.565022208872,5,1,33039.8016362736,223.30927274459827,5.72495168591757,-151.561652177691,14,32816.492363529,0.0,5.7035207235298,-151.586321424562,5,32816.492363529,50,21,932158,1,5,100,local_search,14,32816.492363529,0.0,5.7035207235298,-151.586321424562,223.30927274459827,1
profile,gain_low,gain_low,qam16_bw20_bo058,41,1,36687.4501192272,807.0603504749015,7.06774350461328,-134.708278860082,2,1,36421.7163358364,541.3265670840992,7.05824255498507,-134.703948710595,14,35880.3897687523,0.0,7.03388725831989,-134.595253854904,2,35880.3897687523,0,0,1907124,0,5,100,local_search,14,35880.3897687523,0.0,7.03388725831989,-134.595253854904,541.3265670840992,1
profile,gain_low,gain_low,qam16_bw20_bo058,53,1,37318.9061309505,883.4451819394963,8.17394331050239,-142.906852679188,2,1,37082.7985784858,647.3376294748014,8.1666626342181,-142.907312184219,14,36435.460949011,0.0,8.13939936014791,-143.277755999388,2,36435.460949011,1557,15,823908,0,5,100,local_search,14,36435.460949011,0.0,8.13939936014791,-143.277755999388,647.3376294748014,1
profile,gain_low,gain_low,qam16_bw20_bo058,67,1,36539.4967049518,175.74349347940006,8.43183316635513,-132.912592629267,2,1,36278.4237795263,-85.32943194609834,8.42341534707585,-132.915948682546,14,36363.7532114724,0.0,8.42401850063938,-132.878379677122,2,36363.7532114724,0,0,481592,0,5,100,local_search,14,36363.7532114724,0.0,8.42401850063938,-132.878379677122,-85.32943194609834,1
profile,gain_low,gain_low,qam16_bw20_bo070,41,1,35234.1495567174,559.5634083789992,6.98830100095207,-134.544270971641,5,1,35146.7603640599,472.1742157214976,6.98574538625203,-134.547573163397,14,34674.5861483384,0.0,6.96481476176179,-134.44859207453,5,34674.5861483384,476,389,2007830,0,5,100,local_search,14,34674.5861483384,0.0,6.96481476176179,-134.44859207453,472.1742157214976,1
profile,gain_low,gain_low,qam16_bw20_bo070,53,1,36108.123469963,343.63391346950084,8.12345122228731,-142.825616212178,5,1,36034.0452404254,269.55568393190333,8.12132727389279,-142.826355984017,14,35766.4808332082,1.9912767147034174,8.10674935393793,-143.209310532223,1,35764.4895564935,802,11,524783,0,5,100,local_search,14,35766.4808332082,1.9912767147034174,8.10674935393793,-143.209310532223,269.55568393190333,1
profile,gain_low,gain_low,qam16_bw20_bo070,67,1,36036.1903141129,180.8064098422983,8.40612349908294,-132.914294760654,5,1,36171.0506070325,315.6667027618969,8.41098372725216,-132.911907765552,14,36227.4907383174,372.1068340467973,8.40853357632389,-132.874146642434,2,35855.3839042706,0,0,483801,0,5,100,local_search,14,36227.4907383174,372.1068340467973,8.40853357632389,-132.874146642434,315.6667027618969,1
