split,held_group,profile_id,waveform_id,simulation_seed,fixed_package_3_candidates,fixed_package_3_cost,fixed_package_3_regret,fixed_package_3_evm_pct,fixed_package_3_aclr_db,knn_seed,knn_seed_candidates,knn_seed_cost,knn_seed_regret,knn_seed_evm_pct,knn_seed_aclr_db,unconditional_local_candidates,unconditional_local_final_cost,unconditional_local_regret,unconditional_local_evm_pct,unconditional_local_aclr_db,best_seed,best_final_cost,predicted_regret,predicted_uncertainty,nearest_feature_distance_ppm,safe_neighbor_count,safety_neighbor_count,regret_budget,action,gated_candidates,gated_final_cost,gated_regret,gated_evm_pct,gated_aclr_db,direct_actual_regret,direct_validation_ok
waveform,qam16_bw20_bo070,baseline,qam16_bw20_bo070,53,1,42433.0650355569,404.7807425889987,8.33347913844835,-142.642498433262,5,1,42239.6260077915,211.3417148235967,8.32690132441137,-142.643495387518,14,42028.2842929679,0.0,8.31287298610174,-143.030956191776,5,42028.2842929679,0,0,1635761,0,5,100,local_search,14,42028.2842929679,0.0,8.31287298610174,-143.030956191776,211.3417148235967,1
waveform,qam16_bw20_bo070,baseline,qam16_bw20_bo070,67,1,35556.719076799,273.612255644206,8.36553203992152,-133.018926644782,5,1,35416.1672423613,133.0604212065009,8.36227374795816,-133.016633974161,14,35283.1068211548,0.0,8.35398627537275,-132.976468977957,5,35283.1068211548,0,0,1093987,0,5,100,local_search,14,35283.1068211548,0.0,8.35398627537275,-132.976468977957,133.0604212065009,1
waveform,qam16_bw20_bo070,combined_stress,qam16_bw20_bo070,41,1,78922.5104854694,1413.5840498913894,9.46129862891473,-135.067760872035,5,1,78888.381654212,1379.4552186340006,9.45966552867446,-135.070952480991,14,77508.926435578,0.0,9.2906240167412,-134.470933777573,5,77508.926435578,1351,1,1529532,0,5,100,local_search,14,77508.926435578,0.0,9.2906240167412,-134.470933777573,1379.4552186340006,1
waveform,qam16_bw20_bo070,combined_stress,qam16_bw20_bo070,53,1,79858.3600045702,837.579155350104,10.3373937402945,-141.66186909723,5,1,79837.9492437879,817.1683945677942,10.3363533488541,-141.661299876441,14,79024.9997892183,4.218939998201677,10.1683876189284,-143.431023103859,1,79020.7808492201,1558,14,1732264,0,5,100,local_search,14,79024.9997892183,4.218939998201677,10.1683876189284,-143.431023103859,817.1683945677942,1
waveform,qam16_bw20_bo070,combined_stress,qam16_bw20_bo070,67,1,78279.0218743806,-220.25963367980148,10.4102588048673,-133.151867334585,5,1,78347.1348518919,-152.14665616850834,10.4143314223129,-133.1493083103,14,78691.0910363111,191.80952825069835,10.4309737593234,-132.919109500991,2,78499.2815080604,0,0,1100527,0,5,100,local_search,14,78691.0910363111,191.80952825069835,10.4309737593234,-132.919109500991,-152.14665616850834,1
waveform,qam16_bw20_bo070,gain_high,qam16_bw20_bo070,41,1,44619.8348396048,865.7528243776032,7.34242735920941,-134.414859231609,5,1,44379.681396729,625.599381501801,7.33287888403066,-134.418166661714,14,43754.0820152272,0.0,7.3000354062348,-134.320175937983,5,43754.0820152272,687,1,1875786,0,5,100,local_search,14,43754.0820152272,0.0,7.3000354062348,-134.320175937983,625.599381501801,1
waveform,qam16_bw20_bo070,gain_high,qam16_bw20_bo070,53,1,45237.9049383641,413.61904185960157,8.43327348503084,-142.595410849428,5,1,45023.5378618784,199.25196537390002,8.42556331749145,-142.596509718999,14,44824.2858965045,0.0,8.4118136843431,-142.984076908649,5,44824.2858965045,278,5,1743264,0,5,100,local_search,14,44824.2858965045,0.0,8.4118136843431,-142.984076908649,199.25196537390002,1
waveform,qam16_bw20_bo070,gain_high,qam16_bw20_bo070,67,1,37480.7941076259,424.4556872500034,8.41421259760062,-133.04802448082,5,1,37282.7203440742,226.38192369830358,8.4089676929859,-133.045756499755,14,37056.3384203759,0.0,8.39713710738756,-133.005449081403,5,37056.3384203759,0,0,1120503,0,5,100,local_search,14,37056.3384203759,0.0,8.39713710738756,-133.005449081403,226.38192369830358,1
waveform,qam16_bw20_bo070,gain_low,qam16_bw20_bo070,41,1,35234.1495567174,559.5634083789992,6.98830100095207,-134.544270971641,5,1,35146.7603640599,472.1742157214976,6.98574538625203,-134.547573163397,14,34674.5861483384,0.0,6.96481476176179,-134.44859207453,5,34674.5861483384,548,4,1533841,0,5,100,local_search,14,34674.5861483384,0.0,6.96481476176179,-134.44859207453,472.1742157214976,1
waveform,qam16_bw20_bo070,gain_low,qam16_bw20_bo070,53,1,36108.123469963,343.63391346950084,8.12345122228731,-142.825616212178,5,1,36034.0452404254,269.55568393190333,8.12132727389279,-142.826355984017,14,35766.4808332082,1.9912767147034174,8.10674935393793,-143.209310532223,1,35764.4895564935,0,0,1622233,0,5,100,local_search,14,35766.4808332082,1.9912767147034174,8.10674935393793,-143.209310532223,269.55568393190333,1
waveform,qam16_bw20_bo070,gain_low,qam16_bw20_bo070,67,1,36036.1903141129,180.8064098422983,8.40612349908294,-132.914294760654,5,1,36171.0506070325,315.6667027618969,8.41098372725216,-132.911907765552,14,36227.4907383174,372.1068340467973,8.40853357632389,-132.874146642434,2,35855.3839042706,0,0,1101595,0,5,100,local_search,14,36227.4907383174,372.1068340467973,8.40853357632389,-132.874146642434,315.6667027618969,1
waveform,qam16_bw20_bo070,gain_mid_low,qam16_bw20_bo070,41,1,37988.7417861658,813.5762745484026,7.08660990112075,-134.483967327637,5,1,37817.1166543259,641.9511427085017,7.08077854247927,-134.48725866332,14,37175.1655116174,0.0,7.05180302763848,-134.387935540106,5,37175.1655116174,326,1,1738147,0,5,100,local_search,14,37175.1655116174,0.0,7.05180302763848,-134.387935540106,641.9511427085017,1
waveform,qam16_bw20_bo070,gain_mid_low,qam16_bw20_bo070,53,1,38844.6559874769,386.30211572229746,8.21255892730239,-142.720390814661,5,1,38694.6473071629,236.29343540829723,8.20785573219481,-142.721266730638,14,38458.3538717546,0.0,8.19352583217239,-143.107538792988,5,38458.3538717546,482,11,1738971,0,5,100,local_search,14,38458.3538717546,0.0,8.19352583217239,-143.107538792988,236.29343540829723,1
waveform,qam16_bw20_bo070,gain_mid_low,qam16_bw20_bo070,67,1,34270.2338227426,-8.950305361802748,8.34158487210232,-132.973823385695,5,1,34243.1654764507,-36.01865165370691,8.34169029163596,-132.971491246313,14,34285.1721187638,5.987990659399657,8.33916421964288,-132.929520134536,1,34279.1841281044,0,0,1108848,0,5,100,local_search,14,34285.1721187638,5.987990659399657,8.33916421964288,-132.929520134536,-36.01865165370691,1
waveform,qam16_bw20_bo070,memory_short,qam16_bw20_bo070,41,1,43240.5443551904,890.1789404468,7.28121813249002,-134.380746337376,5,1,42972.1655414202,621.8001266766005,7.27072150879551,-134.384007893639,14,42350.3654147436,0.0,7.23714268635934,-134.287099736755,5,42350.3654147436,687,1,1640876,0,5,100,local_search,14,42350.3654147436,0.0,7.23714268635934,-134.287099736755,621.8001266766005,1
waveform,qam16_bw20_bo070,memory_short,qam16_bw20_bo070,53,1,43398.167627761,399.3541746401024,8.3823528856849,-142.553052047289,5,1,43156.283778306,157.4703251851024,8.37389538530624,-142.554019744202,14,42998.8134531209,0.0,8.3610045263652,-142.942570817877,5,42998.8134531209,0,0,1638344,0,5,100,local_search,14,42998.8134531209,0.0,8.3610045263652,-142.942570817877,157.4703251851024,1
waveform,qam16_bw20_bo070,memory_short,qam16_bw20_bo070,67,1,34955.0515706086,568.0900862479975,8.33129329300487,-133.062419840959,5,1,34706.6205567622,319.6590724015987,8.32486294613323,-133.060139363579,14,34386.9614843606,0.0,8.31051613733233,-133.019425335256,5,34386.9614843606,0,0,1121215,0,5,100,local_search,14,34386.9614843606,0.0,8.31051613733233,-133.019425335256,319.6590724015987,1
waveform,qam16_bw20_bo070,noise_high,qam16_bw20_bo070,41,1,58665.643321766,1051.1049949480002,7.77856642663212,-134.645657464929,5,1,58512.4410811067,897.9027542886979,7.77090548098856,-134.649088069844,14,57614.538326818,0.0,7.68613674837558,-134.068562158584,5,57614.538326818,1237,1,1543447,0,5,100,local_search,14,57614.538326818,0.0,7.68613674837558,-134.068562158584,897.9027542886979,1
waveform,qam16_bw20_bo070,noise_high,qam16_bw20_bo070,53,1,58693.827093121,-427.32085505239957,8.80569692402625,-142.760469341008,5,1,58563.5381107785,-557.6098373948989,8.79976401576162,-142.761318875662,14,59121.1479481734,0.0,8.76191794702337,-144.366109242013,5,59121.1479481734,577,18,1742225,0,5,100,local_search,14,59121.1479481734,0.0,8.76191794702337,-144.366109242013,-557.6098373948989,1
waveform,qam16_bw20_bo070,noise_high,qam16_bw20_bo070,67,1,53814.3167882679,24.120524342397403,8.80395527598328,-133.100695994627,5,1,53718.0990202756,-72.09724364989961,8.80046659033679,-133.098339789545,14,53790.1962639255,0.0,8.76263667275344,-132.879765362321,5,53790.1962639255,0,0,1115881,0,5,100,local_search,14,53790.1962639255,0.0,8.76263667275344,-132.879765362321,-72.09724364989961,1
waveform,qam16_bw20_bo070,noise_mid,qam16_bw20_bo070,41,1,44389.0232572791,1083.0484901715026,7.31144939185655,-134.494775824609,5,1,44184.5941896971,878.6194225895015,7.30335916424236,-134.49810422915,14,43305.9747671076,0.0,7.25204711241412,-134.273144924024,5,43305.9747671076,324,12,1600973,0,5,100,local_search,14,43305.9747671076,0.0,7.25204711241412,-134.273144924024,878.6194225895015,1
waveform,qam16_bw20_bo070,noise_mid,qam16_bw20_bo070,53,1,44976.9022194689,283.84226538290386,8.40467806028545,-142.677473641146,5,1,44797.6138481171,104.55389403110166,8.39823766847661,-142.678438793376,14,44693.059954086,0.0,8.3759979352289,-143.523155746577,5,44693.059954086,0,0,1622759,0,5,100,local_search,14,44693.059954086,0.0,8.3759979352289,-143.523155746577,104.55389403110166,1
waveform,qam16_bw20_bo070,noise_mid,qam16_bw20_bo070,67,1,38425.5070718986,215.8502227463032,8.4251035223118,-133.040317636137,5,1,38294.0458072617,84.38895810939721,8.421757767986,-133.038008661882,14,38209.6568491523,0.0,8.40639098420864,-132.949725932944,5,38209.6568491523,0,0,1105894,0,5,100,local_search,14,38209.6568491523,0.0,8.40639098420864,-132.949725932944,84.38895810939721,1
waveform,qam16_bw20_bo070,sat_early,qam16_bw20_bo070,41,1,39119.2283231301,916.0810528418006,7.12655863413304,-134.504669035246,5,1,38943.1675859819,740.0203156936041,7.12042730217055,-134.508044619306,14,38203.1472702883,0.0,7.08661495537471,-134.406720339685,5,38203.1472702883,687,1,1556634,0,5,100,local_search,14,38203.1472702883,0.0,7.08661495537471,-134.406720339685,740.0203156936041,1
waveform,qam16_bw20_bo070,sat_early,qam16_bw20_bo070,53,1,40196.9302070833,417.99905581540224,8.253286687552,-142.707535546649,5,1,40042.6249415288,263.6937902608988,8.24829452707532,-142.708606717906,14,39778.9311512679,0.0,8.23406680295625,-143.093306872419,5,39778.9311512679,0,0,1664634,0,5,100,local_search,14,39778.9311512679,0.0,8.23406680295625,-143.093306872419,263.6937902608988,1
waveform,qam16_bw20_bo070,sat_early,qam16_bw20_bo070,67,1,35306.6841733598,49.02423963580077,8.36551955647186,-132.992799403441,5,1,35266.3047732732,8.644839549204335,8.36516036627743,-132.990527827849,14,35259.0459891285,1.3860554045022582,8.36109238505952,-132.950546044125,1,35257.659933724,0,0,1087036,0,5,100,local_search,14,35259.0459891285,1.3860554045022582,8.36109238505952,-132.950546044125,8.644839549204335,1
waveform,qam16_bw20_bo070,sat_mid,qam16_bw20_bo070,41,1,40768.2529111821,952.829991154802,7.18987613490547,-134.459847279308,5,1,40562.1784783309,746.755558303601,7.18234234011276,-134.463167608714,14,39815.4229200273,0.0,7.14746575046227,-134.361808741426,5,39815.4229200273,687,1,1586044,0,5,100,local_search,14,39815.4229200273,0.0,7.14746575046227,-134.361808741426,746.755558303601,1
waveform,qam16_bw20_bo070,sat_mid,qam16_bw20_bo070,53,1,41601.009494928,409.35152770920104,8.30379524093723,-142.663796770586,5,1,41419.1868239511,227.52885673230048,8.29771722883695,-142.664818070263,14,41191.6579672188,0.0,8.28364276267354,-143.051518647111,5,41191.6579672188,0,0,1644503,0,5,100,local_search,14,41191.6579672188,0.0,8.28364276267354,-143.051518647111,227.52885673230048,1
waveform,qam16_bw20_bo070,sat_mid,qam16_bw20_bo070,67,1,35288.213535274,206.25096439549816,8.36065848679426,-133.010428663502,5,1,35177.9268518128,95.96428093429859,8.35829701800757,-133.008140889278,14,35081.9625708785,0.0,8.35128008569725,-132.968032033342,5,35081.9625708785,0,0,1090553,0,5,100,local_search,14,35081.9625708785,0.0,8.35128008569725,-132.968032033342,95.96428093429859,1
waveform,qam16_bw20_bo070,thermal_drift,qam16_bw20_bo070,41,1,70750.484709216,585.4903082253004,9.15267016100243,-134.751790287888,5,1,70622.4982031327,457.5038021419896,9.14623150353595,-134.754834974358,14,70164.9944009907,0.0,9.10486787815173,-134.653992220575,5,70164.9944009907,687,1,1685459,0,5,100,local_search,14,70164.9944009907,0.0,9.10486787815173,-134.653992220575,457.5038021419896,1
waveform,qam16_bw20_bo070,thermal_drift,qam16_bw20_bo070,53,1,70996.9489114159,333.0400022190879,10.0068193458781,-141.385981203338,5,1,70886.3980585054,222.48914930858882,10.0015110424373,-141.385755398775,14,70663.9089091968,0.0,9.97201027190904,-141.713877506472,5,70663.9089091968,0,0,1590972,0,5,100,local_search,14,70663.9089091968,0.0,9.97201027190904,-141.713877506472,222.48914930858882,1
waveform,qam16_bw20_bo070,thermal_drift,qam16_bw20_bo070,67,1,66822.0432752238,93.4831486109033,10.039614075386,-133.174488277331,5,1,66748.4750329548,19.91490634190268,10.036886690555,-133.172116810719,14,66728.5601266129,0.0,10.0374135854592,-133.128736648698,5,66728.5601266129,0,0,1112775,0,5,100,local_search,14,66728.5601266129,0.0,10.0374135854592,-133.128736648698,19.91490634190268,1
waveform,qam16_bw20_bo070,thermal_mild,qam16_bw20_bo070,41,1,51563.438626093,723.5428690447952,7.81564405314544,-134.560111864781,5,1,51387.3794298756,547.4836728273949,7.80808762399401,-134.563311175941,14,50839.8957570482,0.0,7.77160200606937,-134.464241847903,5,50839.8957570482,687,1,1665655,0,5,100,local_search,14,50839.8957570482,0.0,7.77160200606937,-134.464241847903,547.4836728273949,1
waveform,qam16_bw20_bo070,thermal_mild,qam16_bw20_bo070,53,1,51803.1042277447,382.73110798059497,8.81732958637353,-142.123872965665,5,1,51647.7514800044,227.3783602402982,8.81119731119529,-142.124332680435,14,51420.3731197641,0.0,8.78971492293236,-142.492990314576,5,51420.3731197641,0,0,1618140,0,5,100,local_search,14,51420.3731197641,0.0,8.78971492293236,-142.492990314576,227.3783602402982,1
waveform,qam16_bw20_bo070,thermal_mild,qam16_bw20_bo070,67,1,46421.1463823487,187.249950481797,8.86081638001056,-133.074034935715,5,1,46314.3102666577,80.41383479080105,8.85772800091303,-133.071708975446,14,46233.8964318669,0.0,8.85300410947655,-133.030037034052,5,46233.8964318669,0,0,1093435,0,5,100,local_search,14,46233.8964318669,0.0,8.85300410947655,-133.030037034052,80.41383479080105,1
waveform,qam16_bw40_bo058,baseline,qam16_bw40_bo058,41,1,30414.7830628006,-77.38154685289919,4.83552955198147,-144.346828097881,5,1,30435.8601989119,-56.304410741598986,4.83733727202178,-144.352710806611,14,30516.0221053671,23.857495713600656,4.83078279910696,-144.369800751852,2,30492.1646096535,606,4,1449730,0,5,100,local_search,14,30516.0221053671,23.857495713600656,4.83078279910696,-144.369800751852,-56.304410741598986,1
waveform,qam16_bw40_bo058,baseline,qam16_bw40_bo058,53,1,32246.4167149805,60.49707767799919,6.0502319812486,-144.488993139032,5,1,32263.6589502456,77.73931294310023,6.05030956517661,-144.497346378839,14,32211.7860850278,25.86644772530053,6.05276959937306,-144.42885323173,2,32185.9196373025,392,47,1352581,0,5,100,local_search,14,32211.7860850278,25.86644772530053,6.05276959937306,-144.42885323173,77.73931294310023,1
waveform,qam16_bw40_bo058,baseline,qam16_bw40_bo058,67,1,31736.1588841192,-20.465225773499697,6.18358400859091,-147.821909495936,5,1,31757.1158961366,0.49178624390333425,6.18455446099543,-147.824667528929,14,31806.3644240859,49.7403141932009,6.18117470522798,-147.80269535144,2,31756.6241098927,0,0,1151967,5,5,100,direct,1,31757.1158961366,0.49178624390333425,6.18455446099543,-147.824667528929,0.49178624390333425,1
waveform,qam16_bw40_bo058,combined_stress,qam16_bw40_bo058,41,1,78218.1417546263,39.84721510930103,8.07730358911617,-144.654664318884,5,1,78288.759701339,110.46516182200867,8.0829103770877,-144.661157148162,14,78364.7127253427,186.41818582570704,8.03722303937954,-144.789297659395,2,78178.294539517,682,4,7232107,0,5,100,local_search,14,78364.7127253427,186.41818582570704,8.03722303937954,-144.789297659395,110.46516182200867,1
waveform,qam16_bw40_bo058,combined_stress,qam16_bw40_bo058,53,1,78337.6491647566,-2.028711661696434,8.67405118717315,-144.902207861526,5,1,78412.7153201332,73.03744371490029,8.67883524915158,-144.911579827545,14,78544.8090173718,205.13114095349738,8.66492729341442,-144.583713269992,2,78339.6778764183,0,0,1353869,0,5,100,local_search,14,78544.8090173718,205.13114095349738,8.66492729341442,-144.583713269992,73.03744371490029,1
waveform,qam16_bw40_bo058,combined_stress,qam16_bw40_bo058,67,1,77290.362340565,99.34266618019319,8.76758807360068,-147.932690953392,5,1,77378.4214623291,187.40178794429812,8.77313153332937,-147.935553917127,14,77415.7931647111,224.7734903262899,8.76364166530826,-147.835087505212,2,77191.0196743848,0,0,1320387,0,5,100,local_search,14,77415.7931647111,224.7734903262899,8.76364166530826,-147.835087505212,187.40178794429812,1
waveform,qam16_bw40_bo058,gain_high,qam16_bw40_bo058,41,1,30383.3703470665,-36.57430040120016,4.82597067840454,-144.315110551329,5,1,30365.3587659957,-54.58588147199771,4.82595399557083,-144.321009800546,14,30419.9446474677,0.0,4.82035084049777,-144.34527207656,5,30419.9446474677,514,4,1539989,0,5,100,local_search,14,30419.9446474677,0.0,4.82035084049777,-144.34527207656,-54.58588147199771,1
waveform,qam16_bw40_bo058,gain_high,qam16_bw40_bo058,53,1,32299.8295619202,28.706420671500382,6.06061060734915,-144.414372752383,5,1,32277.7656033693,6.642462120598793,6.05919377123855,-144.422655311123,14,32271.1231412487,0.0,6.06434782190924,-144.355192690077,5,32271.1231412487,655,6,1385735,0,5,100,local_search,14,32271.1231412487,0.0,6.06434782190924,-144.355192690077,6.642462120598793,1
waveform,qam16_bw40_bo058,gain_high,qam16_bw40_bo058,67,1,31839.3485312174,41.49227847090151,6.18558164835644,-147.77951059713,5,1,31811.9039340647,14.047681318199466,6.18481549712234,-147.782202836882,14,31797.8562527465,0.0,6.17964660574751,-147.764967659717,5,31797.8562527465,361,294,1380971,2,5,100,local_search,14,31797.8562527465,0.0,6.17964660574751,-147.764967659717,14.047681318199466,1
waveform,qam16_bw40_bo058,gain_low,qam16_bw40_bo058,41,1,33567.7474039142,342.3819033312029,5.01135833601767,-144.473566682846,5,1,33724.8801487937,499.5146482107011,5.01995930753477,-144.479586332308,14,33627.4707182779,402.1052176949015,5.00101628341925,-144.489502586844,2,33225.365500583,87,3,1488783,0,5,100,local_search,14,33627.4707182779,402.1052176949015,5.00101628341925,-144.489502586844,499.5146482107011,1
waveform,qam16_bw40_bo058,gain_low,qam16_bw40_bo058,53,1,35031.1407994007,444.50413242979994,6.13369523005648,-144.793230078344,5,1,35186.0662340126,599.4295670416977,6.13945483546007,-144.802265228282,14,34980.5720164873,393.93534951639595,6.13230041074892,-144.72914373317,2,34586.6366669709,0,0,1355423,5,5,100,direct,1,35186.0662340126,599.4295670416977,6.13945483546007,-144.802265228282,599.4295670416977,0
waveform,qam16_bw40_bo058,gain_low,qam16_bw40_bo058,67,1,35236.1241318564,481.8220717660006,6.31844372883947,-147.970072242301,5,1,35426.8610006609,672.5589405705032,6.32609464896988,-147.973163393596,14,35238.995616373,484.6935562826038,6.31341729053557,-147.941794383285,2,34754.3020600904,0,0,1131237,0,5,100,local_search,14,35238.995616373,484.6935562826038,6.31341729053557,-147.941794383285,672.5589405705032,1
waveform,qam16_bw40_bo058,gain_mid_low,qam16_bw40_bo058,41,1,31235.4329499244,36.622801781202725,4.8854308165999,-144.400869997646,5,1,31317.0757292705,118.26558112729981,4.89012137991663,-144.40679791458,14,31407.1357679419,208.32561979870297,4.88272908450562,-144.424212592056,2,31198.8101481432,244,5,1534912,0,5,100,local_search,14,31407.1357679419,208.32561979870297,4.88272908450562,-144.424212592056,118.26558112729981,1
waveform,qam16_bw40_bo058,gain_mid_low,qam16_bw40_bo058,53,1,32922.7520838026,228.27194430680174,6.0645142867804,-144.616224622728,5,1,33000.9192617629,306.4391222671002,6.0669646939558,-144.624830120488,14,32880.0962245717,185.61608507590063,6.06531399854484,-144.55446209467,2,32694.4801394958,330,9,1366451,0,5,100,local_search,14,32880.0962245717,185.61608507590063,6.06531399854484,-144.55446209467,306.4391222671002,1
waveform,qam16_bw40_bo058,gain_mid_low,qam16_bw40_bo058,67,1,32561.9636504519,179.24496243219983,6.21567669990539,-147.885746819332,5,1,32658.7807904667,276.0621024469983,6.21943682137336,-147.88863809383,14,32614.1997003649,231.48101234520072,6.21237117884692,-147.860490953759,2,32382.7186880197,288,10,1352296,0,5,100,local_search,14,32614.1997003649,231.48101234520072,6.21237117884692,-147.860490953759,276.0621024469983,1
waveform,qam16_bw40_bo058,memory_short,qam16_bw40_bo058,41,1,26562.1416154362,11.538064388802013,4.60280073705046,-144.301908890763,5,1,26526.0525845908,-24.550966456597962,4.60211506159378,-144.307747594065,14,26550.6035510474,0.0,4.59726192982904,-144.33249776075,5,26550.6035510474,500,132,1533014,0,5,100,local_search,14,26550.6035510474,0.0,4.59726192982904,-144.33249776075,-24.550966456597962,1
waveform,qam16_bw40_bo058,memory_short,qam16_bw40_bo058,53,1,28450.9992734748,28.61743690970252,5.91177048669755,-144.379241130859,5,1,28412.8050196831,-9.576816881999548,5.9097968116602,-144.387327292693,14,28431.8755919884,9.493755423300172,5.91596411143256,-144.322634664355,2,28422.3818365651,423,32,1353816,0,5,100,local_search,14,28431.8755919884,9.493755423300172,5.91596411143256,-144.322634664355,-9.576816881999548,1
waveform,qam16_bw40_bo058,memory_short,qam16_bw40_bo058,67,1,28094.2517895834,88.38378636500056,6.03297779645681,-147.783736371758,5,1,28042.6783294423,36.81032622390194,6.03154867173256,-147.786297250515,14,28005.8680032184,0.0,6.02591512153347,-147.767043407964,5,28005.8680032184,0,0,1240972,5,5,100,direct,1,28042.6783294423,36.81032622390194,6.03154867173256,-147.786297250515,36.81032622390194,1
waveform,qam16_bw40_bo058,noise_high,qam16_bw40_bo058,41,1,51183.828382192,261.8146288627977,5.5415460948594,-144.341628065245,5,1,51194.9426315641,272.9288782349031,5.54327341818919,-144.347487861584,14,50958.2951782928,36.28142496359942,5.4806151662163,-144.460566727055,2,50922.0137533292,396,2,2009339,0,5,100,local_search,14,50958.2951782928,36.28142496359942,5.4806151662163,-144.460566727055,272.9288782349031,1
waveform,qam16_bw40_bo058,noise_high,qam16_bw40_bo058,53,1,51831.0440622003,413.5922333195995,6.59395720216735,-144.606858202119,5,1,51842.5913814289,425.1395525482003,6.59421091253481,-144.615438287566,14,51450.7196173491,33.267788468401704,6.56633677711384,-144.317889783593,2,51417.4518288807,152,28,1337668,0,5,100,local_search,14,51450.7196173491,33.267788468401704,6.56633677711384,-144.317889783593,425.1395525482003,1
waveform,qam16_bw40_bo058,noise_high,qam16_bw40_bo058,67,1,50872.3841886604,-140.7995607937046,6.73642554787939,-148.041546610376,5,1,50882.9292720983,-130.25447735580383,6.73718600096554,-148.044282157735,14,51041.6922564011,28.508506946993293,6.69095720665294,-147.914250213056,2,51013.1837494541,301,38,1301060,0,5,100,local_search,14,51041.6922564011,28.508506946993293,6.69095720665294,-147.914250213056,-130.25447735580383,1
waveform,qam16_bw40_bo058,noise_mid,qam16_bw40_bo058,41,1,33936.4735641501,-78.6927169026967,4.93643663784008,-144.346480439364,5,1,33954.7736167261,-60.39266432669683,4.93825302791352,-144.352359053655,14,34072.3824655835,57.21618453069823,4.9227690790533,-144.399351219915,2,34015.1662810528,149,2,1525636,0,5,100,local_search,14,34072.3824655835,57.21618453069823,4.9227690790533,-144.399351219915,-60.39266432669683,1
waveform,qam16_bw40_bo058,noise_mid,qam16_bw40_bo058,53,1,35434.7891882766,141.48543800699554,6.11885152540917,-144.520180569165,5,1,35450.8188539281,157.51510365850118,6.11898122805095,-144.528594551352,14,35324.8340449271,31.530294657495688,6.11989032310562,-144.398156702599,2,35293.3037502696,439,38,1350610,0,5,100,local_search,14,35324.8340449271,31.530294657495688,6.11989032310562,-144.398156702599,157.51510365850118,1
waveform,qam16_bw40_bo058,noise_mid,qam16_bw40_bo058,67,1,34848.8636958169,-68.72259880919592,6.25987530110883,-147.882659801742,5,1,34866.9797824887,-50.60651213739766,6.26079674820076,-147.885416111942,14,34962.2763344334,44.690039807304856,6.24981607547445,-147.83484637856,2,34917.5862946261,0,0,1179680,5,5,100,direct,1,34866.9797824887,-50.60651213739766,6.26079674820076,-147.885416111942,-50.60651213739766,1
waveform,qam16_bw40_bo058,sat_early,qam16_bw40_bo058,41,1,30987.706189783,23.870978361799644,4.86836476708788,-144.429628785243,5,1,31051.45812125,87.62290982880222,4.87218515055232,-144.435880464146,14,31123.5929482828,159.75773686160028,4.86509743209867,-144.453231420619,2,30963.8352114212,606,4,1462080,0,5,100,local_search,14,31123.5929482828,159.75773686160028,4.86509743209867,-144.453231420619,87.62290982880222,1
waveform,qam16_bw40_bo058,sat_early,qam16_bw40_bo058,53,1,32737.5911238105,175.36860119710036,6.06512585241947,-144.642122704893,5,1,32795.9470038394,233.72448122599963,6.06674739627628,-144.651163410528,14,32693.6996497517,131.4771271382997,6.06676541101582,-144.58044277432,2,32562.2225226134,427,38,1361616,0,5,100,local_search,14,32693.6996497517,131.4771271382997,6.06676541101582,-144.58044277432,233.72448122599963,1
waveform,qam16_bw40_bo058,sat_early,qam16_bw40_bo058,67,1,32433.2560442717,159.8229430331994,6.210102186268,-147.858541212157,5,1,32509.6448960224,236.21179478389968,6.21308419362272,-147.861488160303,14,32447.6970449653,174.2639437268008,6.20593394359992,-147.833891464287,2,32273.4331012385,0,0,1155263,5,5,100,direct,1,32509.6448960224,236.21179478389968,6.21308419362272,-147.861488160303,236.21179478389968,0
waveform,qam16_bw40_bo058,sat_mid,qam16_bw40_bo058,41,1,30534.8635954043,-29.464416607803287,4.84325516763591,-144.372372272609,5,1,30568.9500249788,4.622012966698094,4.84566917009427,-144.378374949562,14,30646.8420866271,82.51407461499912,4.8389491547996,-144.395544766907,2,30564.3280120121,606,4,1452720,0,5,100,local_search,14,30646.8420866271,82.51407461499912,4.8389491547996,-144.395544766907,4.622012966698094,1
waveform,qam16_bw40_bo058,sat_mid,qam16_bw40_bo058,53,1,32348.5733879959,94.70172011700197,6.05311003366552,-144.536585785923,5,1,32378.1762341995,124.30456632060304,6.05364508993295,-144.545163618004,14,32311.0481894475,57.176521568602766,6.05537845169751,-144.475968887241,2,32253.8716678789,423,32,1352872,0,5,100,local_search,14,32311.0481894475,57.176521568602766,6.05537845169751,-144.475968887241,124.30456632060304,1
waveform,qam16_bw40_bo058,sat_mid,qam16_bw40_bo058,67,1,31879.9417237873,42.01945499659996,6.18937406389105,-147.83307213771,5,1,31917.6988872544,79.77661846370029,6.1909445748031,-147.83589022413,14,31912.4081516085,74.4858828178003,6.18546772114006,-147.808444275531,2,31837.9222687907,0,0,1153408,5,5,100,direct,1,31917.6988872544,79.77661846370029,6.1909445748031,-147.83589022413,79.77661846370029,1
